ROM DataFile Version : 1.1
Ace of Aces¬aceoface¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Atari¬1988¬¬¬¬¬slot:xegs,serial:RX8099¬0¬1¬<IPS>¬</IPS>¬¬¬
Airball¬airball¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Atari¬1988¬¬¬¬¬slot:xegs,serial:RX8109¬0¬1¬<IPS>¬</IPS>¬¬¬
Archon: The Light and the Dark¬archon¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Atari¬1987¬¬¬¬¬slot:xegs,serial:RX8092¬0¬1¬<IPS>¬</IPS>¬¬¬
Ballblazer¬ballblaz¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Atari¬1987¬¬¬¬¬slot:xegs,serial:RX8064¬0¬1¬<IPS>¬</IPS>¬¬¬
Barnyard Blaster¬barnblst¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Atari¬1987¬¬¬¬¬slot:xegs,peripheral:lightgun,serial:RX8086¬0¬1¬<IPS>¬</IPS>¬¬¬
Beef Drop¬beefdrop¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬<homebrew>¬2005¬¬¬¬¬slot:xegs,developer:Ken Siders¬0¬1¬<IPS>¬</IPS>¬¬¬
Bruce Lee (Reproduction)¬brucelee¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Video 61 / Datasoft¬1984¬¬¬¬¬slot:xegs¬0¬1¬<IPS>¬</IPS>¬¬¬
BattleZone¬bzone¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Atari¬1987¬¬¬¬¬slot:xegs,serial:RX8077¬0¬1¬<IPS>¬</IPS>¬¬¬
Blue Max¬bluemax¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Atari¬1987¬¬¬¬¬slot:xegs,serial:RX8081¬0¬1¬<IPS>¬</IPS>¬¬¬
Bug Hunt¬bughunt¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Atari¬1987¬¬¬¬¬slot:xegs,peripheral:lightgun,serial:RX8087¬0¬1¬<IPS>¬</IPS>¬¬¬
Castle Crisis¬ccrisis¬¬¬./qp.exe¬Retroarch Atari XE Game System -SOFTLIST xegs (MAME)¬Atari Age¬2003¬¬¬¬¬slot:xegs¬0¬1¬<IPS>¬</IPS>¬¬¬
